Date,Open,High,Low,Close,Volume,Adj Close,Change
1975-08-22,83.07,84.61,82.79,84.28,13050000,84.28,0.014566029
1975-08-21,83.22,84.15,82.21,83.07,16610000,83.07,-0.001802451
1975-08-20,84.78,84.78,82.76,83.22,18630000,83.22,-0.020364921
1975-08-19,86.2,86.47,84.66,84.95,14990000,84.95,-0.01450116
1975-08-18,86.36,87.21,85.76,86.2,10810000,86.2,-0.00185271
1975-08-15,85.6,86.76,85.33,86.36,10610000,86.36,0.008878505
1975-08-14,85.97,86.34,85.02,85.6,12460000,85.6,-0.004303827
1975-08-13,87.12,87.41,85.61,85.97,12000000,85.97,-0.013200184
1975-08-12,86.55,88.17,86.49,87.12,14510000,87.12,0.006585789
1975-08-11,86.02,86.89,85.34,86.55,12350000,86.55,0.006161358
1975-08-08,86.3,87,85.52,86.02,11660000,86.02,-0.003244496
1975-08-07,86.25,87.24,85.69,86.3,12390000,86.3,0.00057971
1975-08-06,86.23,87.04,85.34,86.25,16280000,86.25,0.000231938
1975-08-05,87.15,87.81,85.89,86.23,15470000,86.23,-0.010556512
1975-08-04,87.99,88.17,86.68,87.15,12620000,87.15,-0.009546539
1975-08-01,88.75,89.04,87.46,87.99,13320000,87.99,-0.00856338
1975-07-31,88.83,90.07,88.31,88.75,14540000,88.75,-0.000900597
1975-07-30,88.19,89.49,87.68,88.83,16150000,88.83,0.007257059
1975-07-29,88.69,89.91,87.71,88.19,19000000,88.19,-0.005637614
1975-07-28,89.29,89.68,88.02,88.69,14850000,88.69,-0.006719677
1975-07-25,90.07,90.72,88.72,89.29,15110000,89.29,-0.008659931
1975-07-24,90.18,90.95,88.9,90.07,20550000,90.07,-0.001219783
1975-07-23,91.45,92.15,89.83,90.18,20150000,90.18,-0.01388737
1975-07-22,92.44,92.49,90.63,91.45,20660000,91.45,-0.01070965
1975-07-21,93.2,93.93,92.03,92.44,16690000,92.44,-0.008154506
1975-07-18,93.63,93.96,92.39,93.2,16870000,93.2,-0.004592545
1975-07-17,94.61,95.03,92.99,93.63,21420000,93.63,-0.010358313
1975-07-16,95.61,96.37,94.2,94.61,25250000,94.61,-0.010459157
1975-07-15,95.19,96.58,94.71,95.61,28340000,95.61,0.004412228
1975-07-14,94.66,95.76,94.04,95.19,21900000,95.19,0.005598986
1975-07-11,94.81,95.69,93.83,94.66,22210000,94.66,-0.001582112
1975-07-10,94.8,96.19,94.25,94.81,28880000,94.81,0.000105485
1975-07-09,93.39,95.22,93.38,94.8,26350000,94.8,0.015097976
1975-07-08,93.54,94.03,92.51,93.39,18990000,93.39,-0.001603592
1975-07-07,94.36,94.82,93.16,93.54,15850000,93.54,-0.008690123
1975-07-03,94.18,95.04,93.49,94.36,19000000,94.36,0.001911234
1975-07-02,94.85,94.91,93.37,94.18,18530000,94.18,-0.007063785
1975-07-01,95.19,95.73,94.13,94.85,20390000,94.85,-0.003571804
1975-06-30,94.81,95.85,94.3,95.19,19430000,95.19,0.004008016
1975-06-27,94.81,95.66,94.1,94.81,18820000,94.81,0
1975-06-26,94.62,95.72,93.88,94.81,24560000,94.81,0.002008032
1975-06-25,94.19,95.29,93.53,94.62,21610000,94.62,0.00456524
1975-06-24,93.62,95.23,93.31,94.19,26620000,94.19,0.006088443
1975-06-23,92.61,93.98,91.81,93.62,20720000,93.62,0.01090595
1975-06-20,92.02,93.75,91.83,92.61,26260000,92.61,0.00641165
1975-06-19,90.39,92.37,90.12,92.02,21450000,92.02,0.018032968
1975-06-18,90.58,91.07,89.6,90.39,15590000,90.39,-0.002097593
1975-06-17,91.46,92.22,90.17,90.58,19440000,90.58,-0.009621693
1975-06-16,90.52,91.85,90.12,91.46,16660000,91.46,0.010384445
1975-06-13,90.08,91.06,89.3,90.52,16300000,90.52,0.004884547
1975-06-12,90.55,91.36,89.64,90.08,15970000,90.08,-0.005190502
1975-06-11,90.44,91.67,90,90.55,18230000,90.55,0.001216276
1975-06-10,91.21,91.21,89.46,90.44,21130000,90.44,-0.008442057
1975-06-09,92.48,92.87,90.91,91.21,20670000,91.21,-0.013732699
1975-06-06,92.69,93.6,91.75,92.48,22230000,92.48,-0.002265617
1975-06-05,92.6,93.16,91.41,92.69,21610000,92.69,0.000971922
1975-06-04,92.89,93.61,91.82,92.6,24900000,92.6,-0.003121972
1975-06-03,92.58,93.76,91.88,92.89,26560000,92.89,0.003348455
1975-06-02,91.32,93.41,91.32,92.58,28240000,92.58,0.015688426
1975-05-30,89.87,91.62,89.87,91.15,22670000,91.15,0.016391615
1975-05-29,89.71,90.59,88.83,89.68,18570000,89.68,-0.000334411
1975-05-28,90.34,91.14,89.07,89.71,21850000,89.71,-0.006973655
1975-05-27,90.58,91.29,89.6,90.34,17050000,90.34,-0.002649592
1975-05-23,89.39,91.02,89.3,90.58,17870000,90.58,0.013312451
1975-05-22,89.06,90.3,88.35,89.39,17610000,89.39,0.003705367
1975-05-21,90.07,90.25,88.47,89.06,17640000,89.06,-0.011213501
1975-05-20,90.53,91.45,89.58,90.07,18310000,90.07,-0.005081189
1975-05-19,90.43,91.07,88.98,90.53,17870000,90.53,0.001105828
1975-05-16,91.41,91.59,89.74,90.43,16630000,90.43,-0.010720928
1975-05-15,92.27,93.51,90.94,91.41,27690000,91.41,-0.009320473
1975-05-14,91.58,93.23,91.17,92.27,29050000,92.27,0.007534396
1975-05-13,90.61,92.26,89.99,91.58,24950000,91.58,0.01070522
1975-05-12,90.53,91.67,89.91,90.61,22410000,90.61,0.000883685
1975-05-09,89.56,91.24,89.33,90.53,28440000,90.53,0.010830728
1975-05-08,89.08,90.13,88.23,89.56,22980000,89.56,0.005388415
1975-05-07,88.64,89.75,87.6,89.08,22250000,89.08,0.004963899
1975-05-06,90.08,90.86,88.15,88.64,25410000,88.64,-0.01598579
1975-05-05,89.22,90.82,88.26,90.08,22370000,90.08,0.009639094
1975-05-02,88.1,89.98,87.91,89.22,25210000,89.22,0.012712826
1975-05-01,87.3,89.1,86.94,88.1,20660000,88.1,0.009163803
1975-04-30,85.64,87.61,85,87.3,18060000,87.3,0.019383466
1975-04-29,86.23,86.79,85.04,85.64,17740000,85.64,-0.006842166
1975-04-28,86.62,87.33,85.54,86.23,17850000,86.23,-0.004502424
1975-04-25,86.04,87.5,85.62,86.62,20260000,86.62,0.006741051
1975-04-24,86.12,86.92,85,86.04,19050000,86.04,-0.000928936
1975-04-23,87.09,87.42,85.65,86.12,20040000,86.12,-0.011137903
1975-04-22,87.23,88.64,86.58,87.09,26120000,87.09,-0.001604952
1975-04-21,86.3,87.99,85.92,87.23,23960000,87.23,0.010776362
1975-04-18,87.25,87.59,85.53,86.3,26610000,86.3,-0.010888252
1975-04-17,86.6,88.79,86.43,87.25,32650000,87.25,0.007505774
1975-04-16,86.3,87.1,84.93,86.6,22970000,86.6,0.003476246
1975-04-15,85.6,87.24,85.03,86.3,29620000,86.3,0.00817757
1975-04-14,84.18,86.12,83.98,85.6,26800000,85.6,0.016868615
1975-04-11,83.77,84.68,82.93,84.18,20160000,84.18,0.004894354
1975-04-10,82.84,84.7,82.68,83.77,24990000,83.77,0.011226461
1975-04-09,80.99,83.22,80.91,82.84,18120000,82.84,0.022842326
1975-04-08,80.35,81.65,80.13,80.99,14320000,80.99,0.007965152
1975-04-07,80.88,81.11,79.66,80.35,13860000,80.35,-0.006552918
1975-04-04,81.51,81.9,80.29,80.88,14170000,80.88,-0.007729113
1975-04-03,82.43,82.84,80.88,81.51,13920000,81.51,-0.011160985
1975-04-02,82.64,83.57,81.8,82.43,15600000,82.43,-0.002541142
1975-04-01,83.36,83.59,81.98,82.64,14480000,82.64,-0.008637236
1975-03-31,83.85,84.62,82.84,83.36,16270000,83.36,-0.005843769
1975-03-27,83.59,84.88,83.04,83.85,18300000,83.85,0.00311042
1975-03-26,82.16,84.24,82.16,83.59,18580000,83.59,0.018644894
1975-03-25,81.42,82.67,80.08,82.06,18500000,82.06,0.007860477
1975-03-24,82.39,82.39,80.6,81.42,17810000,81.42,-0.023623936
1975-03-21,83.61,84.11,82.52,83.39,15940000,83.39,-0.002631264
1975-03-20,84.34,85.3,83.02,83.61,20960000,83.61,-0.008655442
1975-03-19,85.13,85.17,83.43,84.34,19030000,84.34,-0.009279925
1975-03-18,86.01,87.08,84.75,85.13,29180000,85.13,-0.010231368
1975-03-17,84.76,86.52,84.39,86.01,26780000,86.01,0.014747522
1975-03-14,83.74,85.43,83.5,84.76,24840000,84.76,0.012180559
1975-03-13,83.59,84.26,82.52,83.74,18620000,83.74,0.001794473
1975-03-12,84.36,84.73,82.87,83.59,21560000,83.59,-0.009127549
1975-03-11,84.95,85.89,83.8,84.36,31280000,84.36,-0.006945262
1975-03-10,84.3,85.47,83.43,84.95,25890000,84.95,0.007710558
1975-03-07,83.69,85.14,83.25,84.3,25930000,84.3,0.007288804
1975-03-06,83.9,84.17,81.94,83.69,21780000,83.69,-0.00250298
1975-03-05,83.56,84.71,82.16,83.9,24120000,83.9,0.004068933
1975-03-04,83.03,85.43,82.85,83.56,34140000,83.56,0.006383235
1975-03-03,81.59,83.46,81.32,83.03,24100000,83.03,0.017649222
1975-02-28,80.77,82.02,80.07,81.59,17560000,81.59,0.010152284
1975-02-27,80.37,81.64,80.06,80.77,16430000,80.77,0.004976981
1975-02-26,79.53,80.89,78.91,80.37,18790000,80.37,0.010562052
1975-02-25,81.09,81.09,79.05,79.53,20910000,79.53,-0.023452849
1975-02-24,82.62,82.71,80.87,81.44,19150000,81.44,-0.014282256
1975-02-21,82.21,83.56,81.72,82.62,24440000,82.62,0.004987228
1975-02-20,81.44,82.78,80.82,82.21,22260000,82.21,0.009454813
1975-02-19,80.93,81.94,79.83,81.44,21930000,81.44,0.006301742
1975-02-18,81.5,82.45,80.16,80.93,23990000,80.93,-0.006993865
1975-02-14,81.01,82.33,80.13,81.5,23290000,81.5,0.006048636
1975-02-13,79.98,82.53,79.98,81.01,35160000,81.01,0.013638639
1975-02-12,78.58,80.21,77.94,79.92,19790000,79.92,0.017052685
1975-02-11,78.36,79.07,77.38,78.58,16470000,78.58,0.002807555
1975-02-10,78.63,79.4,77.77,78.36,16120000,78.36,-0.003433804
1975-02-07,78.56,79.12,77,78.63,19060000,78.63,0.000891039
1975-02-06,78.95,80.72,78.09,78.56,32020000,78.56,-0.004939835
1975-02-05,77.61,79.4,76.81,78.95,25830000,78.95,0.017265816
1975-02-04,77.82,78.37,76,77.61,25040000,77.61,-0.002698535
1975-02-03,76.98,78.55,76.36,77.82,25400000,77.82,0.010911925
1975-01-31,76.21,77.72,75.41,76.98,24640000,76.98,0.010103661
1975-01-30,77.26,78.69,75.82,76.21,29740000,76.21,-0.013590474
1975-01-29,76.03,78.03,75.23,77.26,27410000,77.26,0.016177825
1975-01-28,75.37,77.59,75.36,76.03,31760000,76.03,0.0087568
1975-01-27,73.76,76.03,73.76,75.37,32130000,75.37,0.032748698
1975-01-24,72.07,73.57,71.55,72.98,20670000,72.98,0.012626613
1975-01-23,71.74,73.11,71.09,72.07,17960000,72.07,0.004599944
1975-01-22,70.7,71.97,69.86,71.74,15330000,71.74,0.014710042
1975-01-21,71.08,72.04,70.25,70.7,14780000,70.7,-0.005346089
1975-01-20,70.96,71.46,69.8,71.08,13450000,71.08,0.001691094
1975-01-17,72.05,72.36,70.56,70.96,14260000,70.96,-0.015128383
1975-01-16,72.14,72.93,71.26,72.05,17110000,72.05,-0.001247574
1975-01-15,71.68,72.77,70.45,72.14,16580000,72.14,0.006417411
1975-01-14,72.31,72.7,71.02,71.68,16610000,71.68,-0.008712488
1975-01-13,72.61,73.81,71.83,72.31,19780000,72.31,-0.004131662
1975-01-10,71.6,73.75,71.6,72.61,25890000,72.61,0.020233244
1975-01-09,70.04,71.42,69.04,71.17,16340000,71.17,0.016133638
1975-01-08,71.02,71.53,69.65,70.04,15600000,70.04,-0.01379893
1975-01-07,71.07,71.75,69.92,71.02,14890000,71.02,-0.000703532
1975-01-06,70.71,72.24,70.33,71.07,17550000,71.07,0.005091218
1975-01-03,70.23,71.64,69.29,70.71,15270000,70.71,0.006834686
1975-01-02,68.65,70.92,68.65,70.23,14800000,70.23,0.024358226
1974-12-31,67.16,69.04,67.15,68.56,20970000,68.56,0.020845742
1974-12-30,67.14,67.65,66.23,67.16,18520000,67.16,0.000297885
1974-12-27,67.44,67.99,66.49,67.14,13060000,67.14,-0.004448399
1974-12-26,66.88,68.19,66.62,67.44,11810000,67.44,0.008373206
1974-12-24,65.96,67.25,65.86,66.88,9540000,66.88,0.013947847
1974-12-23,66.91,67.18,65.34,65.96,18040000,65.96,-0.014198177
1974-12-20,67.65,67.93,66.36,66.91,15840000,66.91,-0.010938655
1974-12-19,67.9,68.62,66.93,67.65,15900000,67.65,-0.003681885
1974-12-18,67.58,69.01,67.3,67.9,18050000,67.9,0.004735129
1974-12-17,66.46,67.92,65.86,67.58,16880000,67.58,0.016852242
1974-12-16,67.07,67.74,66.02,66.46,15370000,66.46,-0.009094975
1974-12-13,67.45,68.15,66.32,67.07,14000000,67.07,-0.005633803
1974-12-12,67.67,68.61,66.56,67.45,15390000,67.45,-0.003251071
1974-12-11,67.28,69.03,66.83,67.67,15700000,67.67,0.005796671
1974-12-10,65.88,68.17,65.88,67.28,15690000,67.28,0.025609756
1974-12-09,65.01,66.29,64.13,65.6,14660000,65.6,0.009075527
1974-12-06,66.13,66.2,64.4,65.01,15500000,65.01,-0.016936338
1974-12-05,67.41,68,65.9,66.13,12890000,66.13,-0.018988281
1974-12-04,67.17,68.32,66.61,67.41,12580000,67.41,0.003573024
1974-12-03,68.11,68.13,66.62,67.17,13620000,67.17,-0.013801204
1974-12-02,69.8,69.8,67.81,68.11,11140000,68.11,-0.026582821
1974-11-29,69.94,70.49,69.18,69.97,7400000,69.97,0.000428939
1974-11-27,69.47,71.31,69.17,69.94,14810000,69.94,0.00676551
1974-11-26,68.83,70.36,68.19,69.47,13600000,69.47,0.009298271
1974-11-25,68.9,69.68,67.79,68.83,11300000,68.83,-0.001015965
1974-11-22,68.24,70,68.24,68.9,13020000,68.9,0.010560282
1974-11-21,67.9,68.94,66.85,68.18,13820000,68.18,0.004123711
1974-11-20,68.2,69.25,67.36,67.9,12430000,67.9,-0.004398827
1974-11-19,69.27,69.71,67.66,68.2,15720000,68.2,-0.015446802
1974-11-18,71.1,71.1,68.95,69.27,15230000,69.27,-0.036712557
1974-11-15,73.06,73.27,71.41,71.91,12480000,71.91,-0.015740487
1974-11-14,73.35,74.54,72.53,73.06,13540000,73.06,-0.003953647
1974-11-13,73.67,74.25,72.32,73.35,16040000,73.35,-0.004343695
1974-11-12,75.15,75.59,73.34,73.67,15040000,73.67,-0.019693945
1974-11-11,74.91,75.7,74.04,75.15,13220000,75.15,0.003203845
1974-11-08,75.21,76,74.01,74.91,15890000,74.91,-0.003988831
1974-11-07,74.75,76.3,73.85,75.21,17150000,75.21,0.006153846
1974-11-06,75.11,77.41,74.23,74.75,23930000,74.75,-0.00479297
1974-11-05,73.08,75.36,72.49,75.11,15960000,75.11,0.027777778
1974-11-04,73.8,73.8,71.93,73.08,12740000,73.08,-0.01082837
1974-11-01,73.9,74.85,72.68,73.88,13470000,73.88,-0.000270636
1974-10-31,74.31,75.9,73.15,73.9,18840000,73.9,-0.005517427
1974-10-30,72.83,75.45,72.4,74.31,20130000,74.31,0.020321296
1974-10-29,70.49,73.19,70.49,72.83,15610000,72.83,0.039092595
1974-10-28,70.12,70.67,68.89,70.09,10540000,70.09,-0.000427838
1974-10-25,70.22,71.59,69.46,70.12,12650000,70.12,-0.001424096
1974-10-24,70.98,70.98,68.8,70.22,14910000,70.22,-0.011403632
1974-10-23,72.81,72.81,70.4,71.03,14200000,71.03,-0.028715985
1974-10-22,73.5,75.09,72.55,73.13,18930000,73.13,-0.005034014
1974-10-21,72.28,73.92,71.24,73.5,14500000,73.5,0.016878805
1974-10-18,71.2,73.34,71.2,72.28,16460000,72.28,0.015596459
1974-10-17,70.33,72,69.41,71.17,14470000,71.17,0.011943694
1974-10-16,71.44,71.98,69.54,70.33,14790000,70.33,-0.015537514
1974-10-15,72.74,73.35,70.61,71.44,17390000,71.44,-0.017871872
1974-10-14,71.17,74.43,71.17,72.74,19770000,72.74,0.022490863
1974-10-11,69.79,71.99,68.8,71.14,20090000,71.14,0.019343746
1974-10-10,68.3,71.48,68.3,69.79,26360000,69.79,0.029047479
1974-10-09,64.84,68.15,63.74,67.82,18820000,67.82,0.045959284
1974-10-08,64.95,66.07,63.95,64.84,15460000,64.84,-0.00169361
1974-10-07,62.78,65.4,62.78,64.95,15000000,64.95,0.04186718
1974-10-04,62.28,63.23,60.96,62.34,15910000,62.34,0.000963391
1974-10-03,63.38,63.48,61.66,62.28,13150000,62.28,-0.017355633
1974-10-02,63.39,64.62,62.74,63.38,12230000,63.38,-0.000157754
1974-10-01,63.54,64.37,61.75,63.39,16890000,63.39,-0.002360718
1974-09-30,64.85,64.85,62.52,63.54,15000000,63.54,-0.021558362
1974-09-27,66.46,67.09,64.58,64.94,12320000,64.94,-0.0228709
1974-09-26,67.4,67.4,65.79,66.46,9060000,66.46,-0.016427409
1974-09-25,68.02,69.77,66.86,67.57,17620000,67.57,-0.006615701
1974-09-24,69.03,69.03,67.42,68.02,9840000,68.02,-0.020167099
1974-09-23,70.14,71.02,68.79,69.42,12130000,69.42,-0.010265184
1974-09-20,70.09,71.12,68.62,70.14,16250000,70.14,0.000713369
1974-09-19,68.36,70.76,68.36,70.09,17000000,70.09,0.034997047
1974-09-18,67.38,68.14,65.92,67.72,11760000,67.72,0.005046008
1974-09-17,66.45,68.84,66.45,67.38,13730000,67.38,0.016903109
1974-09-16,65.2,66.92,64.15,66.26,18370000,66.26,0.016257669
1974-09-13,66.71,66.91,64.74,65.2,16070000,65.2,-0.022635287
1974-09-12,68.54,68.54,66.22,66.71,16920000,66.71,-0.026841721
1974-09-11,69.24,70,68.22,68.55,11820000,68.55,-0.009965338
1974-09-10,69.72,70.47,68.55,69.24,11980000,69.24,-0.006884682
1974-09-09,71.35,71.35,69.38,69.72,11160000,69.72,-0.023802856
1974-09-06,70.87,72.42,70.08,71.42,15130000,71.42,0.007760689
1974-09-05,68.69,71.3,68.65,70.87,14210000,70.87,0.031736788
1974-09-04,69.85,69.85,67.64,68.69,16930000,68.69,-0.025950085
1974-09-03,72.15,73.01,70.28,70.52,12750000,70.52,-0.022591823
1974-08-30,70.22,72.68,70.22,72.15,16230000,72.15,0.030861552
1974-08-29,70.76,71.22,69.37,69.99,13690000,69.99,-0.010881854
1974-08-28,70.94,72.17,70.13,70.76,16670000,70.76,-0.002537356
1974-08-27,72.16,72.5,70.5,70.94,12970000,70.94,-0.016906874
1974-08-26,71.55,73.17,70.42,72.16,14630000,72.16,0.008525507
1974-08-23,72.8,73.71,70.75,71.55,13590000,71.55,-0.01717033
1974-08-22,73.51,74.05,71.61,72.8,15690000,72.8,-0.00965855
1974-08-21,74.95,75.5,73.16,73.51,11650000,73.51,-0.019212809
1974-08-20,74.57,76.11,73.82,74.95,13820000,74.95,0.005095883
1974-08-19,75.65,75.65,73.78,74.57,11670000,74.57,-0.014536805
1974-08-16,76.3,77.02,75.29,75.67,10510000,75.67,-0.008256881
1974-08-15,76.73,77.52,75.19,76.3,11130000,76.3,-0.005604066
1974-08-14,76.73,76.73,76.73,76.73,11750000,76.73,-0.022423239
1974-08-13,79.75,79.95,77.83,78.49,10140000,78.49,-0.015799373
1974-08-12,80.86,81.26,79.3,79.75,7780000,79.75,-0.01372743
1974-08-09,81.57,81.88,80.11,80.86,10160000,80.86,-0.00870418
1974-08-08,82.65,83.53,80.86,81.57,16060000,81.57,-0.013067151
1974-08-07,80.52,82.93,80.13,82.65,13380000,82.65,0.026453055
1974-08-06,79.78,82.65,79.78,80.52,15770000,80.52,0.015512675
1974-08-05,78.59,80.31,78.03,79.29,11230000,79.29,0.008906986
1974-08-02,78.75,79.39,77.84,78.59,10110000,78.59,-0.002031746
1974-08-01,79.31,80.02,77.97,78.75,11470000,78.75,-0.0070609
1974-07-31,80.5,80.82,78.96,79.31,10960000,79.31,-0.014782609
1974-07-30,80.94,81.52,79.58,80.5,11360000,80.5,-0.005436126
1974-07-29,82.02,82.02,80.22,80.94,11560000,80.94,-0.017718447
1974-07-26,83.98,84.17,82,82.4,10420000,82.4,-0.018814003
1974-07-25,84.99,85.67,83.13,83.98,13310000,83.98,-0.011883751
1974-07-24,84.65,85.64,83.61,84.99,12870000,84.99,0.004016539
1974-07-23,83.81,85.63,83.67,84.65,12910000,84.65,0.01002267
1974-07-22,83.54,84.44,82.59,83.81,9290000,83.81,0.003231985
1974-07-19,83.78,84.67,82.87,83.54,11080000,83.54,-0.002864646
1974-07-18,83.7,85.39,83.13,83.78,13980000,83.78,0.000955795
1974-07-17,82.81,84.13,81.7,83.7,11320000,83.7,0.010747494
1974-07-16,83.78,83.85,82.14,82.81,9920000,82.81,-0.011577942
1974-07-15,83.15,84.89,82.65,83.78,13560000,83.78,0.007576669
1974-07-12,80.97,83.65,80.97,83.15,17770000,83.15,0.040806108
1974-07-11,79.99,81.08,79.08,79.89,14640000,79.89,-0.001250156
1974-07-10,81.48,82.22,79.74,79.99,13490000,79.99,-0.018286696
1974-07-09,81.09,82.5,80.35,81.48,15580000,81.48,0.004809471
1974-07-08,83.13,83.13,80.48,81.09,15510000,81.09,-0.030719579
1974-07-05,84.25,84.45,83.17,83.66,7400000,83.66,-0.007002967
1974-07-03,84.3,85.15,83.46,84.25,13430000,84.25,-0.00059312
1974-07-02,86.02,86.26,83.98,84.3,13460000,84.3,-0.01999535
1974-07-01,86,86.89,85.32,86.02,10270000,86.02,0.000232558
1974-06-28,86.31,86.78,85.13,86,12010000,86,-0.003591704
1974-06-27,87.61,87.61,85.88,86.31,12650000,86.31,-0.014838489
1974-06-26,88.98,89.12,87.3,87.61,11410000,87.61,-0.015396718
1974-06-25,87.69,89.48,87.67,88.98,11920000,88.98,0.014710913
1974-06-24,87.46,88.38,86.7,87.69,9960000,87.69,0.002629774
1974-06-21,88.21,88.31,86.77,87.46,11830000,87.46,-0.008502437
1974-06-20,88.84,89.35,87.8,88.21,11990000,88.21,-0.0070914
1974-06-19,89.45,89.8,88.39,88.84,10550000,88.84,-0.006819452
1974-06-18,90.04,90.53,88.92,89.45,10110000,89.45,-0.006552643
1974-06-17,91.3,91.34,89.63,90.04,9680000,90.04,-0.013800657
1974-06-14,92.23,92.23,90.73,91.3,10030000,91.3,-0.011262725
1974-06-13,92.06,93.33,91.48,92.34,11540000,92.34,0.003041495
1974-06-12,92.28,92.61,90.89,92.06,11150000,92.06,-0.002384049
1974-06-11,93.1,93.57,91.76,92.28,12380000,92.28,-0.008807734
1974-06-10,92.55,93.64,91.53,93.1,13540000,93.1,0.005942734
1974-06-07,91.96,93.76,91.74,92.55,19020000,92.55,0.006415833
1974-06-06,90.31,92.31,89.71,91.96,13360000,91.96,0.018270402
1974-06-05,90.14,91.42,89.04,90.31,13680000,90.31,0.001885955
1974-06-04,89.1,91.13,89.09,90.14,16040000,90.14,0.011672278
1974-06-03,87.28,89.4,86.78,89.1,12490000,89.1,0.020852429
1974-05-31,87.43,88.02,86.19,87.28,10810000,87.28,-0.001715658
1974-05-30,86.89,88.09,85.87,87.43,13580000,87.43,0.006214754
1974-05-29,88.37,88.84,86.52,86.89,12300000,86.89,-0.016747765
1974-05-28,88.58,89.37,87.69,88.37,10580000,88.37,-0.002370738
1974-05-24,87.29,89.27,87.2,88.58,13740000,88.58,0.014778325
1974-05-23,87.09,87.98,86.12,87.29,14770000,87.29,0.002296475
1974-05-22,87.91,88.79,86.72,87.09,15450000,87.09,-0.009327722
1974-05-21,87.86,88.98,87.19,87.91,12190000,87.91,0.000569087
1974-05-20,88.21,89.09,87.19,87.86,10550000,87.86,-0.003967804
1974-05-17,89.53,89.53,87.67,88.21,13870000,88.21,-0.016830138
1974-05-16,90.45,91.31,89.36,89.72,12090000,89.72,-0.008070757
1974-05-15,90.69,91.22,89.65,90.45,11240000,90.45,-0.002646378
1974-05-14,90.66,91.68,90.05,90.69,10880000,90.69,0.000330907
1974-05-13,91.47,91.72,89.91,90.66,11290000,90.66,-0.008855362
1974-05-10,92.96,93.57,91.03,91.47,15270000,91.47,-0.016028399
1974-05-09,91.64,93.49,91.27,92.96,14710000,92.96,0.01440419
1974-05-08,91.46,92.34,90.71,91.64,11850000,91.64,0.001968073
1974-05-07,91.12,92.36,90.69,91.46,10710000,91.46,0.003731343
1974-05-06,91.29,91.6,90.13,91.12,9450000,91.12,-0.001862197
1974-05-03,92.09,92.27,90.59,91.29,11080000,91.29,-0.008687154
1974-05-02,92.22,93.59,91.46,92.09,13620000,92.09,-0.001409673
1974-05-01,90.31,93.03,89.82,92.22,15120000,92.22,0.021149374
1974-04-30,90,91.09,89.38,90.31,10980000,90.31,0.003444444
1974-04-29,90.18,90.78,89.02,90,10170000,90,-0.001996008
1974-04-26,89.57,91.1,89.06,90.18,13250000,90.18,0.006810316
1974-04-25,90.3,90.53,88.62,89.57,15870000,89.57,-0.008084164
1974-04-24,91.81,91.82,89.91,90.3,16010000,90.3,-0.01644701
1974-04-23,93.38,93.51,91.53,91.81,14110000,91.81,-0.016813022
1974-04-22,93.75,94.12,92.71,93.38,10520000,93.38,-0.003946667
1974-04-19,94.77,94.77,93.2,93.75,10710000,93.75,-0.010867272
1974-04-18,94.36,95.42,93.75,94.78,12470000,94.78,0.004451039
1974-04-17,93.66,95.04,93.12,94.36,14020000,94.36,0.007473842
1974-04-16,92.05,94.06,92.05,93.66,14530000,93.66,0.017490494
1974-04-15,92.12,92.94,91.49,92.05,10130000,92.05,-0.000759878
1974-04-11,92.4,92.92,91.55,92.12,9970000,92.12,-0.003030303
1974-04-10,92.61,93.52,91.89,92.4,11160000,92.4,-0.002267574
1974-04-09,92.03,93.28,91.61,92.61,11330000,92.61,0.006302293
1974-04-08,93,93,91.5,92.03,10740000,92.03,-0.010536501
1974-04-05,94.24,94.24,92.55,93.01,11670000,93.01,-0.013993427
1974-04-04,94.33,95.14,93.55,94.33,11650000,94.33,0
1974-04-03,93.35,94.7,92.94,94.33,11500000,94.33,0.010498125
1974-04-02,93.25,94.15,92.59,93.35,12010000,93.35,0.001072386
1974-04-01,93.98,94.68,92.82,93.25,11470000,93.25,-0.00776761
1974-03-29,94.82,95.12,93.44,93.98,12150000,93.98,-0.008858891
1974-03-28,96.2,96.2,94.36,94.82,14940000,94.82,-0.018324878
1974-03-27,97.95,98.26,96.32,96.59,11690000,96.59,-0.013884635
1974-03-26,97.64,98.66,97.11,97.95,11840000,97.95,0.003174928
1974-03-25,97.27,98.02,95.69,97.64,10540000,97.64,0.003803845
1974-03-22,97.34,98.04,96.35,97.27,11930000,97.27,-0.000719129
1974-03-21,97.57,98.59,96.82,97.34,12950000,97.34,-0.002357282
1974-03-20,97.23,98.22,96.67,97.57,12960000,97.57,0.003496863
1974-03-19,98.05,98.2,96.63,97.23,12800000,97.23,-0.00836308
1974-03-18,99.28,99.71,97.62,98.05,14010000,98.05,-0.012389202
1974-03-15,99.65,99.99,98.22,99.28,14500000,99.28,-0.003712995
1974-03-14,99.74,101.05,98.8,99.65,19770000,99.65,-0.000902346
1974-03-13,99.15,100.73,98.72,99.74,16820000,99.74,0.00595058
1974-03-12,98.88,100.02,97.97,99.15,17250000,99.15,0.002730583
1974-03-11,97.78,99.4,96.38,98.88,18470000,98.88,0.011249744
1974-03-08,96.94,98.28,95.77,97.78,16210000,97.78,0.008665154
1974-03-07,97.98,98.2,96.37,96.94,14500000,96.94,-0.010614411
1974-03-06,97.32,98.57,96.54,97.98,19140000,97.98,0.006781751
1974-03-05,95.98,98.17,95.98,97.32,21980000,97.32,0.018737569
